Id,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,YearBuilt,YearRemodAdd,Foundation,BsmtExposure,TotalBsmtSF,Heating,CentralAir,Electrical,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
358,RM,44,4224,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,1976,1976,PConc,No,1142,GasA,Y,SBrkr,1142,1,0,1,1,3,1,6,Typ,1,Attchd,1976,2,528,Y,536,90,0,0,0,0,NA,0,8,2007,WD,Normal,134000
359,RL,92,6930,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,1958,1958,CBlock,Av,1062,GasA,Y,FuseF,1352,0,1,1,0,3,1,6,Min2,0,BuiltIn,1958,1,288,Y,168,0,294,0,0,0,NA,0,7,2006,WD,Abnorml,130000
360,RL,78,12011,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,1998,1998,PConc,Av,1086,GasA,Y,SBrkr,1924,1,0,2,1,3,1,7,Typ,1,Attchd,1998,2,592,Y,208,75,0,0,374,0,NA,0,6,2006,WD,Normal,280000
361,RL,NA,7540,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,1978,1978,CBlock,Av,888,GasA,Y,SBrkr,912,1,0,1,0,2,1,5,Typ,1,Attchd,1978,2,470,Y,0,0,0,0,192,0,NA,0,6,2007,WD,Normal,156000
362,RL,NA,9144,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,1940,1982,CBlock,No,883,GasA,Y,SBrkr,1505,1,0,1,0,3,1,8,Typ,0,Detchd,1940,1,240,N,0,0,0,0,0,0,NA,0,7,2008,WD,Normal,145000
363,RL,64,7301,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,2003,2003,Slab,NA,0,GasA,Y,SBrkr,1922,0,0,3,0,4,1,7,Typ,1,BuiltIn,2003,2,672,Y,0,0,177,0,0,0,NA,0,7,2009,ConLD,Normal,198500
364,RM,21,1680,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,1972,2007,CBlock,No,483,GasA,Y,SBrkr,987,0,0,1,1,2,1,5,Typ,0,Detchd,1972,1,264,Y,250,0,0,0,0,0,NA,0,5,2009,WD,Normal,118000
365,RL,NA,18800,Pave,NA,IR1,Lvl,AllPub,FR2,Gtl,NWAmes,Norm,Norm,1Fam,2Story,1976,1976,PConc,Mn,796,GasA,Y,SBrkr,1574,1,0,2,1,3,1,6,Typ,1,Attchd,1976,2,566,Y,306,111,0,0,0,0,NA,0,7,2006,WD,Normal,190000
366,RM,59,10690,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,1920,1997,CBlock,No,672,GasA,Y,FuseA,1344,0,0,1,0,3,1,6,Typ,0,Detchd,1964,1,468,Y,0,128,218,0,0,0,NA,0,7,2009,WD,Normal,147000
367,RL,NA,9500,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1963,1963,CBlock,No,1394,GasA,Y,SBrkr,1394,1,0,1,1,3,1,6,Typ,2,Attchd,1963,2,514,Y,0,76,0,0,185,0,NA,0,7,2009,WD,Normal,159000
368,RL,101,9150,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,1962,1962,CBlock,Gd,1099,GasA,Y,SBrkr,1431,0,1,1,0,3,1,6,Typ,1,Basment,1962,1,296,Y,64,110,0,0,0,0,NA,0,12,2008,WD,Normal,165000
369,RL,78,7800,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1954,1954,PConc,No,1268,GasA,Y,SBrkr,1268,0,0,1,0,2,1,7,Typ,1,Attchd,1954,1,244,Y,0,98,0,0,0,0,NA,0,3,2010,WD,Normal,132000
370,RL,NA,9830,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,1959,2006,CBlock,No,1063,GasA,Y,SBrkr,1287,1,0,1,0,3,1,7,Typ,1,Detchd,1997,2,576,Y,364,17,0,0,182,0,NA,0,3,2010,WD,Normal,162000
371,RL,NA,8121,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,2000,2000,PConc,No,953,GasA,Y,SBrkr,1664,0,0,2,1,3,1,7,Typ,1,Attchd,2000,2,460,Y,100,40,0,0,0,0,NA,0,1,2006,WD,Normal,172400
372,RL,80,17120,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Feedr,Norm,1Fam,1.5Fin,1959,1959,CBlock,NA,0,GasA,Y,SBrkr,1588,0,0,2,0,4,1,7,Min2,1,Detchd,1991,2,680,N,0,59,0,0,0,0,NA,0,7,2008,WD,Normal,134432
373,RL,50,7175,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,1984,1984,CBlock,No,744,GasA,Y,SBrkr,752,1,0,1,0,2,1,4,Typ,0,Attchd,1984,1,264,Y,353,0,0,0,90,0,NA,0,2,2010,WD,Normal,125000
374,RL,79,10634,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1953,1953,PConc,No,608,GasA,Y,SBrkr,1319,1,0,1,0,3,1,5,Min2,0,Attchd,1953,1,270,Y,66,0,0,0,0,0,NA,0,11,2009,WD,Normal,123000
375,RL,65,8200,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,2003,2004,PConc,No,847,GasA,Y,SBrkr,1928,0,0,2,1,4,1,8,Typ,1,BuiltIn,2003,2,434,Y,100,48,0,0,0,0,NA,0,7,2007,WD,Normal,219500
376,RL,NA,10020,Pave,NA,IR1,Low,AllPub,Inside,Sev,Edwards,Norm,Norm,1Fam,1Story,1922,1950,BrkTil,Gd,683,GasA,N,FuseA,904,1,0,0,1,1,1,4,Maj1,0,NA,NA,0,0,Y,0,0,0,0,0,0,NA,0,3,2009,WD,Normal,61000
377,RL,57,8846,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,1996,1996,PConc,Av,870,GasA,Y,SBrkr,914,0,0,1,0,2,1,5,Typ,0,Detchd,1998,2,576,Y,0,0,0,0,0,0,NA,0,7,2006,WD,Normal,148000
378,FV,102,11143,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,2004,2005,PConc,No,1580,GasA,Y,SBrkr,2466,0,0,3,0,4,1,8,Typ,1,Attchd,2004,2,610,Y,159,214,0,0,0,0,NA,0,12,2007,WD,Normal,340000
379,RL,88,11394,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,2010,2010,PConc,Av,1856,GasA,Y,SBrkr,1856,1,0,1,1,1,1,8,Typ,1,Attchd,2010,3,834,Y,113,0,0,0,0,0,NA,0,6,2010,New,Partial,394432
380,RL,60,8123,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,2000,2000,PConc,No,982,GasA,Y,SBrkr,1800,0,0,2,1,3,1,7,Typ,1,Attchd,2000,2,463,Y,100,63,0,0,0,0,NA,0,6,2009,WD,Normal,179000
381,RL,50,5000,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,1924,1950,BrkTil,No,1026,GasA,Y,SBrkr,1691,0,0,2,0,3,1,6,Typ,1,Detchd,1924,1,308,Y,0,0,242,0,0,0,NA,0,5,2010,WD,Normal,127000
382,FV,60,7200,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,2006,2006,PConc,No,1293,GasA,Y,SBrkr,1301,1,0,2,0,2,1,5,Typ,1,Attchd,2006,2,572,Y,216,121,0,0,0,0,NA,0,8,2006,New,Partial,187750
383,RL,79,9245,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,2006,2006,PConc,Av,939,GasA,Y,SBrkr,1797,0,0,2,1,3,1,8,Typ,0,Attchd,2006,2,639,Y,144,53,0,0,0,0,NA,0,4,2007,WD,Normal,213500
384,RH,60,9000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1.5Unf,1928,1950,BrkTil,No,784,GasA,N,FuseA,784,0,0,1,0,2,1,5,Typ,0,Detchd,1950,2,360,N,0,0,91,0,0,0,NA,0,10,2009,WD,Normal,76000
385,RL,NA,53107,Pave,NA,IR2,Low,AllPub,Corner,Mod,ClearCr,Feedr,Norm,1Fam,2Story,1992,1992,PConc,Av,1580,GasA,Y,SBrkr,1953,1,0,2,1,3,1,9,Typ,2,Attchd,1992,2,501,Y,216,231,0,0,0,0,NA,0,6,2007,WD,Normal,240000
386,RL,43,3182,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,2004,2005,PConc,No,1256,GasA,Y,SBrkr,1269,0,0,2,0,2,1,6,Typ,1,Attchd,2004,2,430,Y,146,20,0,0,144,0,NA,0,4,2010,WD,Normal,192000
387,RL,58,8410,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,Edwards,Feedr,Norm,1Fam,1.5Fin,1910,1996,PConc,No,658,GasA,Y,SBrkr,1184,0,0,1,0,5,1,8,Typ,0,NA,NA,0,0,N,0,151,0,0,0,0,NA,0,5,2006,WD,AdjLand,81000
388,RL,72,7200,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,1976,1976,CBlock,Av,1041,GasA,Y,SBrkr,1125,1,0,1,0,3,1,6,Typ,1,Detchd,1977,1,352,Y,296,0,0,0,0,0,NA,0,10,2009,WD,Abnorml,125000
389,RL,93,9382,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,1999,2000,PConc,No,1468,GasA,Y,SBrkr,1479,0,0,2,0,3,1,6,Typ,0,Attchd,1999,2,577,Y,120,25,0,0,0,0,NA,0,7,2008,WD,Normal,191000
390,RL,96,12474,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,2007,2008,PConc,Av,1682,GasA,Y,SBrkr,2332,1,0,2,1,3,1,9,Typ,1,BuiltIn,2008,3,846,Y,196,134,0,0,0,0,NA,0,8,2008,New,Partial,426000
391,RL,50,8405,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,1900,1950,BrkTil,No,861,GasA,Y,SBrkr,1367,1,0,1,0,4,1,7,Typ,0,Detchd,1978,1,384,Y,0,130,112,0,0,0,NA,0,4,2008,WD,Normal,119000
392,RL,71,12209,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,2Story,2001,2002,PConc,No,804,GasA,Y,SBrkr,1961,1,0,2,1,3,1,7,Typ,1,BuiltIn,2001,2,560,Y,125,192,0,0,0,0,NA,0,6,2009,WD,Normal,215000
393,RL,NA,8339,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1959,1959,Slab,NA,0,GasA,Y,SBrkr,882,0,0,1,0,3,1,5,Typ,0,Attchd,1959,1,294,Y,0,0,0,0,0,0,Shed,1200,7,2007,WD,Normal,106500
394,RL,NA,7446,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,1941,1950,CBlock,No,788,GasA,Y,FuseA,788,0,0,1,0,2,1,4,Typ,2,NA,NA,0,0,Y,0,0,0,0,0,0,NA,0,4,2006,WD,Abnorml,100000
395,RL,60,10134,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,1940,1950,CBlock,No,735,GasA,Y,FuseA,1034,0,0,1,0,2,1,5,Typ,0,Detchd,1940,1,240,Y,0,39,0,0,0,0,NA,0,7,2007,WD,Normal,109000
396,RL,68,9571,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,1956,1956,CBlock,Av,1144,GasA,Y,SBrkr,1144,1,0,1,0,3,1,6,Typ,0,Attchd,1956,1,596,Y,44,0,0,0,0,0,NA,0,6,2010,WD,Normal,129000
397,RL,60,7200,Pave,NA,Reg,Low,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,1972,1972,CBlock,Av,894,GasA,Y,SBrkr,894,0,0,1,0,2,1,6,Typ,0,Detchd,1985,2,600,Y,215,0,0,0,0,0,NA,0,9,2009,WD,Normal,123000
398,RL,69,7590,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,1962,1962,CBlock,No,864,GasA,Y,SBrkr,1812,0,0,2,0,4,1,8,Typ,1,Attchd,1962,1,264,Y,0,168,0,0,0,0,NA,0,7,2007,WD,Normal,169500
399,RM,60,8967,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,1920,1950,BrkTil,No,961,GasA,Y,Mix,1077,0,0,1,0,2,1,6,Maj2,0,Detchd,1920,1,338,N,0,0,0,0,0,0,NA,0,11,2007,WD,Abnorml,67000
400,FV,65,8125,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,2006,2007,PConc,No,1092,GasA,Y,SBrkr,1550,1,0,2,0,2,1,7,Typ,0,Attchd,2007,2,438,Y,0,168,0,0,0,0,NA,0,10,2009,WD,Normal,241000
401,RL,38,14963,Pave,NA,IR2,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,1996,1996,PConc,No,1260,GasA,Y,SBrkr,1288,1,0,1,1,1,1,4,Typ,2,Attchd,1996,2,500,Y,120,30,0,0,224,0,NA,0,12,2008,WD,Normal,245500
402,RL,65,8767,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,2005,2005,PConc,Av,1310,GasA,Y,SBrkr,1310,0,0,2,0,3,1,6,Typ,1,Attchd,2005,2,400,Y,0,0,0,0,0,0,NA,0,7,2006,New,Partial,164990
403,RL,60,10200,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,1940,1997,PConc,No,672,GasA,Y,SBrkr,672,0,0,1,0,2,1,4,Typ,0,Detchd,1940,1,240,N,168,0,0,0,0,0,NA,0,8,2008,WD,Normal,108000
404,RL,93,12090,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,1998,1998,PConc,No,1141,GasA,Y,SBrkr,2263,0,0,2,1,4,1,10,Typ,1,BuiltIn,1998,2,420,Y,144,123,0,0,0,0,NA,0,7,2006,WD,Abnorml,258000
405,RL,NA,10364,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,1995,1996,PConc,No,806,GasA,Y,SBrkr,1572,0,0,2,1,3,1,7,Typ,1,BuiltIn,1995,2,373,Y,0,40,0,0,0,0,NA,0,5,2007,WD,Normal,168000
406,RL,NA,9991,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,1976,1993,CBlock,No,1281,GasA,Y,SBrkr,1620,1,0,2,0,3,1,8,Min1,1,Attchd,1993,2,490,Y,120,78,0,0,0,0,NA,0,6,2009,WD,Normal,150000
407,RL,51,10480,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,1936,1950,BrkTil,No,1064,GasA,Y,FuseA,1639,0,0,1,0,3,1,6,Maj2,0,Detchd,1936,1,240,Y,0,0,0,0,0,0,NA,0,3,2008,WD,Normal,115000
408,RL,63,15576,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,1915,1976,BrkTil,No,840,GasA,Y,SBrkr,1680,0,0,2,0,4,1,8,Typ,0,Attchd,1960,1,308,Y,0,0,160,0,0,0,NA,0,3,2008,WD,Normal,177000
409,RL,109,14154,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,2006,2006,PConc,No,1063,GasA,Y,SBrkr,2172,0,0,2,1,3,1,9,Typ,1,Attchd,2006,3,947,Y,192,62,0,0,0,0,NA,0,8,2007,New,Partial,280000
410,FV,85,10800,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,2007,2008,PConc,No,1034,GasA,Y,SBrkr,2078,1,0,2,1,3,1,8,Typ,1,Attchd,2008,3,836,Y,0,102,0,0,0,0,NA,0,4,2008,New,Partial,339750
411,RL,68,9571,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,1958,1958,CBlock,No,1276,GasA,Y,FuseA,1276,0,0,1,0,3,1,5,Mod,0,Attchd,1958,1,350,Y,0,0,0,0,0,0,NA,0,6,2009,COD,Abnorml,60000
412,RL,100,34650,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,Gilbert,Norm,Norm,2fmCon,1Story,1955,1955,CBlock,Mn,1056,GasA,N,SBrkr,1056,1,0,1,0,3,1,5,Typ,0,Attchd,1955,2,572,Y,264,0,0,0,0,0,NA,0,1,2006,WD,Normal,145000
413,FV,NA,4403,Pave,NA,IR2,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,2009,2009,PConc,Av,1470,GasA,Y,SBrkr,1478,1,0,2,1,2,1,7,Typ,1,Attchd,2009,2,484,Y,0,144,0,0,0,0,NA,0,6,2010,New,Partial,222000
414,RM,56,8960,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,1927,1950,CBlock,No,1008,GasA,Y,FuseA,1028,0,0,1,0,2,1,5,Typ,1,Detchd,1927,2,360,Y,0,0,130,0,0,0,NA,0,3,2010,WD,Normal,115000
415,RL,59,11228,Pave,NA,IR2,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,1993,1993,PConc,No,1080,GasA,Y,SBrkr,2097,0,1,2,1,3,1,9,Typ,1,Attchd,1993,3,678,Y,196,187,0,0,0,0,NA,0,12,2008,WD,Normal,228000
416,RL,73,8899,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,2007,2007,PConc,Av,1340,GasA,Y,SBrkr,1340,0,0,2,0,3,1,6,Typ,0,Attchd,2007,2,396,Y,100,30,0,0,0,0,NA,0,8,2007,New,Partial,181134
417,RL,74,7844,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,1978,1978,CBlock,No,672,GasA,Y,SBrkr,1400,0,0,1,1,3,1,6,Typ,1,Attchd,1978,2,440,Y,0,0,0,0,0,0,NA,0,3,2006,WD,Normal,149500
418,RL,86,22420,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Feedr,Norm,1Fam,2Story,1918,1950,BrkTil,No,1370,GasW,N,FuseA,2624,1,0,2,1,4,1,10,Typ,1,Detchd,1918,3,864,N,0,0,0,0,0,0,NA,0,11,2007,WD,Normal,239000
419,RL,60,8160,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,1940,1950,BrkTil,No,756,GasA,N,FuseF,1134,1,0,1,1,3,1,7,Typ,0,Detchd,1940,1,240,P,0,0,0,0,0,0,NA,0,4,2007,WD,AdjLand,126000
420,RL,65,8450,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1968,1968,CBlock,No,1056,GasA,Y,SBrkr,1056,1,0,1,0,3,1,6,Typ,1,Attchd,1968,1,304,Y,0,85,184,0,0,0,NA,0,7,2010,WD,Normal,142000
421,RM,78,7060,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,1997,1998,PConc,Gd,1344,GasA,Y,SBrkr,1344,2,0,2,0,2,2,8,Typ,0,Attchd,1997,4,784,Y,0,0,0,0,0,0,NA,0,11,2008,WD,Alloca,206300
422,RL,NA,16635,Pave,NA,IR1,Lvl,AllPub,FR2,Gtl,NWAmes,Norm,Norm,1Fam,1Story,1977,2000,CBlock,No,1602,GasA,Y,SBrkr,1602,0,1,2,0,3,1,8,Typ,1,Attchd,1977,2,529,Y,240,0,0,0,0,0,NA,0,6,2009,WD,Normal,215000
423,RL,100,21750,Pave,NA,Reg,HLS,AllPub,Inside,Mod,Mitchel,Artery,Norm,1Fam,1Story,1954,1954,CBlock,No,988,GasA,Y,FuseA,988,0,0,1,0,2,1,4,Typ,0,Attchd,1954,2,520,N,0,0,0,0,0,0,NA,0,2,2008,WD,Normal,113000
424,RL,80,9200,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,1998,1998,PConc,No,1470,GasA,Y,SBrkr,2630,1,0,2,1,4,1,8,Typ,1,Attchd,1998,3,696,Y,0,66,0,0,0,0,NA,0,6,2008,WD,Normal,315000
425,RL,72,9000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1956,1956,CBlock,No,1196,GasA,Y,FuseA,1196,1,0,1,0,2,1,6,Typ,1,Attchd,1956,1,297,Y,0,44,0,0,0,0,NA,0,5,2008,WD,Normal,139000
426,RM,60,3378,Pave,Grvl,Reg,HLS,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,1946,1992,CBlock,No,651,GasA,Y,SBrkr,1389,0,0,1,1,3,1,6,Typ,2,Detchd,1947,1,240,P,0,0,126,0,0,0,NA,0,9,2009,WD,Normal,135000
427,RL,NA,12800,Pave,NA,Reg,Low,AllPub,Inside,Mod,SawyerW,Norm,Norm,1Fam,SLvl,1989,1989,PConc,Gd,1518,GasA,Y,SBrkr,1644,1,1,2,0,2,1,5,Typ,1,Attchd,1989,2,569,Y,80,0,0,0,396,0,NA,0,8,2009,WD,Normal,275000
428,RL,77,8593,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1957,1957,CBlock,No,907,GasA,Y,SBrkr,907,0,0,1,0,3,1,5,Typ,0,Detchd,1964,1,352,Y,0,0,0,0,0,0,NA,0,7,2008,WD,Normal,109008
429,RL,64,6762,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,2007,2007,PConc,No,1208,GasA,Y,SBrkr,1208,1,0,2,0,2,1,6,Typ,0,Attchd,2007,2,628,Y,105,54,0,0,0,0,NA,0,9,2007,New,Partial,195400
430,RL,130,11457,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,1988,1988,CBlock,Mn,1392,GasA,Y,SBrkr,1412,1,0,2,0,3,1,6,Typ,1,Attchd,1988,2,576,Y,0,0,169,0,0,0,NA,0,3,2009,WD,Normal,175000
431,RM,21,1680,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,1971,1971,CBlock,No,483,GasA,Y,SBrkr,987,0,0,1,1,2,1,4,Typ,0,Detchd,1971,1,264,Y,0,0,0,0,0,0,NA,0,7,2008,COD,Abnorml,85400
432,RM,60,5586,Pave,NA,IR1,Bnk,AllPub,Inside,Gtl,OldTown,Feedr,Norm,1Fam,1.5Fin,1920,1998,BrkTil,No,901,GasA,Y,SBrkr,1198,0,0,1,0,4,1,7,Typ,0,NA,NA,0,0,N,0,98,0,0,0,0,NA,0,9,2008,ConLD,Abnorml,79900
433,RM,24,1920,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,1971,1971,CBlock,No,765,GasA,Y,SBrkr,1365,1,0,1,1,2,1,6,Min1,0,Detchd,1971,2,440,Y,240,36,0,0,0,0,NA,0,8,2007,WD,Normal,122500
434,RL,100,10839,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,1997,1998,PConc,No,926,GasA,Y,SBrkr,1604,0,0,2,1,3,1,7,Typ,1,Attchd,1997,2,470,Y,0,36,0,0,0,0,NA,0,7,2008,WD,Normal,181000
435,RM,21,1890,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,1972,1972,CBlock,Av,630,GasA,Y,SBrkr,630,1,0,1,0,1,1,3,Typ,0,NA,NA,0,0,Y,88,0,0,0,0,0,NA,0,6,2008,WD,Normal,81000
436,RL,43,10667,Pave,NA,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,PosN,Norm,1Fam,2Story,1996,1996,PConc,Av,799,GasA,Y,SBrkr,1661,1,0,2,1,3,1,6,Typ,1,Attchd,1996,2,550,Y,158,61,0,0,0,0,NA,0,4,2009,ConLw,Normal,212000
437,RM,40,4400,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,1920,1950,BrkTil,No,648,GasA,Y,FuseA,1118,0,0,1,0,2,1,6,Typ,0,Detchd,1990,2,440,Y,0,0,0,0,0,0,NA,0,10,2006,WD,Normal,116000
438,RM,50,6000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,1926,2004,PConc,No,884,GasA,Y,SBrkr,904,0,0,1,0,2,1,4,Typ,0,Detchd,1926,1,180,Y,0,0,105,0,0,0,NA,0,1,2009,WD,Normal,119000
439,RL,40,4280,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,1913,2002,PConc,No,440,GasA,N,SBrkr,694,0,0,1,0,2,1,4,Typ,1,Detchd,1990,1,352,P,0,0,34,0,0,0,NA,0,3,2007,WD,Normal,90350
440,RL,67,12354,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,1920,2000,BrkTil,Mn,684,GasA,Y,SBrkr,1196,0,0,1,0,3,1,7,Typ,0,Detchd,2005,2,528,Y,0,46,0,0,0,0,Shed,800,8,2009,ConLI,Normal,110000
441,RL,105,15431,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,2008,2008,PConc,Gd,3094,GasA,Y,SBrkr,2402,1,0,2,0,2,1,10,Typ,2,Attchd,2008,3,672,Y,0,72,0,0,170,0,NA,0,4,2009,WD,Normal,555000
